Order ID,Generic Name,Brand Name,Company Name,Disease Medical Use,Invoice date,Company code,ship to country,Sold-to party Country Full Name,Delivery Plant,External Agent,Sales quantity,Price TC /Kg,Revenue,External commissions,Months
CA-2015-1995,Pregabalin,Lyrica,Pfizer,Neuropathic pain,30-06-2015,5887,Thailand,Thailand,8095,Assigned,338, $500.0 ," $1,69,000.0 "," $4,394.0 ",Jun
CA-2015-1996,Pregabalin,Lyrica,Pfizer,Neuropathic pain,30-09-2015,5887,Hong Kong,Hong Kong,8095,Not assigned,76, $500.0 ," $38,000.0 ", $-   ,Sep
CA-2015-1997,Pregabalin,Lyrica,Pfizer,Neuropathic pain,15-05-2015,5887,Hong Kong,Hong Kong,8095,Not assigned,480, $500.0 ," $2,40,000.0 ", $-   ,May
CA-2015-1998,Pregabalin,Lyrica,Pfizer,Neuropathic pain,17-07-2015,5887,Vietnam,Japan,8095,Assigned,217, $500.0 ," $1,08,500.0 "," $2,097.7 ",Jul
CA-2015-1999,Pregabalin,Lyrica,Pfizer,Neuropathic pain,01-01-2015,5887,Indonesia,Indonesia,8095,Assigned,157, $500.0 ," $78,500.0 "," $1,360.7 ",Jan
CA-2015-2000,Pregabalin,Lyrica,Pfizer,Neuropathic pain,13-04-2015,5887,Indonesia,Indonesia,8095,Assigned,41, $500.0 ," $20,500.0 ", $615.0 ,Apr
IN-2015-2001,Bevacizumab,Avastin,Genentech/Roche,Cancer,19-07-2015,5685,India,India,8209,Not assigned,120, $243.0 ," $29,160.0 ", $-   ,Jul
IN-2015-2002,Bevacizumab,Avastin,Genentech/Roche,Cancer,24-07-2015,5685,India,India,8209,Not assigned,232, $243.0 ," $56,376.0 ", $-   ,Jul
CA-2015-2003,Pregabalin,Lyrica,Pfizer,Neuropathic pain,15-05-2015,5887,India,India,8095,Not assigned,321, $500.0 ," $1,60,500.0 ", $-   ,May
IN-2015-2004,Bevacizumab,Avastin,Genentech/Roche,Cancer,27-10-2015,5685,India,India,8209,Not assigned,478, $243.0 ," $1,16,154.0 ", $-   ,Oct
IN-2015-2005,Bevacizumab,Avastin,Genentech/Roche,Cancer,24-09-2015,5685,India,India,8209,Not assigned,453, $243.0 ," $1,10,079.0 ", $-   ,Sep
IN-2015-2006,Bevacizumab,Avastin,Genentech/Roche,Cancer,09-04-2015,5685,India,India,8209,Assigned,180, $243.0 ," $43,740.0 "," $1,200.0 ",Apr
IN-2015-2007,Bevacizumab,Avastin,Genentech/Roche,Cancer,07-09-2015,5685,India,India,8209,Not assigned,186, $243.0 ," $45,198.0 ", $-   ,Sep
IN-2015-2008,Bevacizumab,Avastin,Genentech/Roche,Cancer,01-09-2015,5685,India,India,8209,Not assigned,85, $243.0 ," $20,655.0 ", $-   ,Sep
IN-2015-2009,Bevacizumab,Avastin,Genentech/Roche,Cancer,18-01-2015,5685,India,India,8209,Not assigned,482, $243.0 ," $1,17,126.0 ", $-   ,Jan
IN-2015-2010,Bevacizumab,Avastin,Genentech/Roche,Cancer,04-09-2015,5685,India,India,8209,Not assigned,293, $243.0 ," $71,199.0 ", $-   ,Sep
IN-2015-2011,Bevacizumab,Avastin,Genentech/Roche,Cancer,15-08-2015,5685,India,India,8209,Not assigned,165, $243.0 ," $40,095.0 ", $-   ,Aug
IN-2015-2012,Bevacizumab,Avastin,Genentech/Roche,Cancer,30-06-2015,5685,India,India,8209,Not assigned,92, $243.0 ," $22,356.0 ", $-   ,Jun
IN-2015-2013,Bevacizumab,Avastin,Genentech/Roche,Cancer,21-06-2015,5685,India,India,8209,Not assigned,349, $243.0 ," $84,807.0 ", $-   ,Jun
IN-2015-2014,Bevacizumab,Avastin,Genentech/Roche,Cancer,17-02-2015,5685,India,India,8209,Not assigned,447, $243.0 ," $1,08,621.0 ", $-   ,Feb
IN-2015-2015,Bevacizumab,Avastin,Genentech/Roche,Cancer,27-03-2015,5685,India,India,8209,Not assigned,475, $243.0 ," $1,15,425.0 ", $-   ,Mar
IN-2015-2016,Bevacizumab,Avastin,Genentech/Roche,Cancer,09-07-2015,5685,Kenya,Kenya,8209,Assigned,435, $243.0 ," $1,05,705.0 "," $2,320.0 ",Jul
IN-2015-2017,Bevacizumab,Avastin,Genentech/Roche,Cancer,05-11-2015,5685,Utd.Arab Emir.,Utd.Arab Emir.,8209,Not assigned,282, $243.0 ," $68,526.0 ", $-   ,Nov
IN-2015-2018,Bevacizumab,Avastin,Genentech/Roche,Cancer,09-06-2015,5685,Utd.Arab Emir.,Utd.Arab Emir.,8209,Not assigned,332, $243.0 ," $80,676.0 ", $-   ,Jun
IN-2015-2019,Bevacizumab,Avastin,Genentech/Roche,Cancer,03-08-2015,5685,Utd.Arab Emir.,Utd.Arab Emir.,8209,Not assigned,102, $243.0 ," $24,786.0 ", $-   ,Aug
IN-2015-2020,Bevacizumab,Avastin,Genentech/Roche,Cancer,20-01-2015,5685,Sudan,Utd.Arab Emir.,8209,Assigned,371, $243.0 ," $90,153.0 "," $3,957.3 ",Jan
IN-2015-2021,Bevacizumab,Avastin,Genentech/Roche,Cancer,31-08-2015,5685,Netherlands,Netherlands,8209,Assigned,392, $243.0 ," $95,256.0 "," $10,976.0 ",Aug
IN-2015-2022,Bevacizumab,Avastin,Genentech/Roche,Cancer,19-03-2015,5685,Netherlands,Netherlands,8209,Assigned,264, $243.0 ," $64,152.0 "," $6,952.0 ",Mar
IN-2015-2023,Bevacizumab,Avastin,Genentech/Roche,Cancer,21-05-2015,5685,Nepal,Nepal,8209,Assigned,449, $243.0 ," $1,09,107.0 "," $12,572.0 ",May
IN-2015-2024,Bevacizumab,Avastin,Genentech/Roche,Cancer,28-04-2015,5685,Bangladesh,Bangladesh,8209,Assigned,419, $243.0 ," $1,01,817.0 "," $1,396.7 ",Apr
IN-2015-2025,Bevacizumab,Avastin,Genentech/Roche,Cancer,25-06-2015,5685,Thailand,Thailand,8209,Assigned,18, $243.0 ," $4,374.0 ", $258.0 ,Jun
IN-2015-2026,Bevacizumab,Avastin,Genentech/Roche,Cancer,25-02-2015,5685,Thailand,Thailand,8209,Assigned,391, $243.0 ," $95,013.0 "," $2,737.0 ",Feb
IN-2015-2027,Bevacizumab,Avastin,Genentech/Roche,Cancer,18-05-2015,5685,Thailand,Thailand,8209,Assigned,52, $243.0 ," $12,636.0 "," $1,213.3 ",May
IN-2015-2028,Bevacizumab,Avastin,Genentech/Roche,Cancer,25-05-2015,5685,Thailand,Thailand,8209,Assigned,220, $243.0 ," $53,460.0 "," $5,500.0 ",May
IN-2015-2029,Bevacizumab,Avastin,Genentech/Roche,Cancer,21-12-2015,5685,Malaysia,Malaysia,8209,Not assigned,284, $243.0 ," $69,012.0 ", $-   ,Dec
IN-2015-2030,Bevacizumab,Avastin,Genentech/Roche,Cancer,15-07-2015,5685,Nigeria,Nigeria,8209,Not assigned,230, $243.0 ," $55,890.0 ", $-   ,Jul
IN-2015-2031,Bevacizumab,Avastin,Genentech/Roche,Cancer,04-05-2015,5685,Nigeria,Nigeria,8209,Not assigned,51, $243.0 ," $12,393.0 ", $-   ,May
IN-2015-2032,Bevacizumab,Avastin,Genentech/Roche,Cancer,11-06-2015,5685,Uganda,Netherlands,8209,Assigned,164, $243.0 ," $39,852.0 ", $546.7 ,Jun
IN-2015-2033,Bevacizumab,Avastin,Genentech/Roche,Cancer,15-08-2015,5685,Thailand,Thailand,8209,Assigned,33, $243.0 ," $8,019.0 "," $1,012.0 ",Aug
IN-2015-2034,Bevacizumab,Avastin,Genentech/Roche,Cancer,12-12-2015,5685,Kenya,Kenya,8209,Assigned,257, $243.0 ," $62,451.0 "," $2,827.0 ",Dec
IN-2015-2035,Bevacizumab,Avastin,Genentech/Roche,Cancer,26-03-2015,5685,Thailand,Thailand,8209,Assigned,316, $243.0 ," $76,788.0 "," $7,900.0 ",Mar
IN-2015-2036,Bevacizumab,Avastin,Genentech/Roche,Cancer,22-03-2015,5685,Thailand,Thailand,8209,Assigned,30, $243.0 ," $7,290.0 ", $670.0 ,Mar
IN-2015-2037,Bevacizumab,Avastin,Genentech/Roche,Cancer,07-03-2015,5685,Thailand,Thailand,8209,Assigned,455, $243.0 ," $1,10,565.0 "," $8,645.0 ",Mar
IN-2015-2038,Bevacizumab,Avastin,Genentech/Roche,Cancer,22-10-2015,5685,Netherlands,Netherlands,8209,Not assigned,345, $243.0 ," $83,835.0 ", $-   ,Oct
RA-2015-2039,Adalimumab,Humira,AbbVie,Crohn's disease; Rheumatoid arthritis,29-01-2015,5574,Indonesia,Indonesia,7942,Not assigned,460, $349.0 ," $1,60,540.0 ", $-   ,Jan
RA-2015-2040,Adalimumab,Humira,AbbVie,Crohn's disease; Rheumatoid arthritis,15-10-2015,5574,Indonesia,Indonesia,7942,Not assigned,227, $349.0 ," $79,223.0 ", $-   ,Oct
NE-2015-2041,Glatiramer,Copaxone,Generic,Multiple sclerosis,18-10-2015,5704,India,India,8370,Not assigned,271, $451.0 ," $1,22,221.0 ", $-   ,Oct
NE-2015-2042,Glatiramer,Copaxone,Generic,Multiple sclerosis,29-09-2015,5704,India,India,8370,Not assigned,407, $451.0 ," $1,83,557.0 ", $-   ,Sep
NE-2015-2043,Glatiramer,Copaxone,Generic,Multiple sclerosis,24-10-2015,5704,India,India,8370,Not assigned,125, $451.0 ," $56,375.0 ", $-   ,Oct
NE-2015-2044,Glatiramer,Copaxone,Generic,Multiple sclerosis,26-08-2015,5704,India,India,8370,Not assigned,152, $451.0 ," $68,552.0 ", $-   ,Aug
NE-2015-2045,Glatiramer,Copaxone,Generic,Multiple sclerosis,12-11-2015,5704,India,India,8370,Assigned,300, $451.0 ," $1,35,300.0 "," $8,100.0 ",Nov
NE-2015-2046,Glatiramer,Copaxone,Generic,Multiple sclerosis,10-12-2015,5704,India,India,8370,Not assigned,408, $451.0 ," $1,84,008.0 ", $-   ,Dec
NE-2015-2047,Glatiramer,Copaxone,Generic,Multiple sclerosis,20-02-2015,5704,India,India,8370,Not assigned,420, $451.0 ," $1,89,420.0 ", $-   ,Feb
NE-2015-2048,Glatiramer,Copaxone,Generic,Multiple sclerosis,25-01-2015,5704,India,India,8370,Not assigned,254, $451.0 ," $1,14,554.0 ", $-   ,Jan
NE-2015-2049,Glatiramer,Copaxone,Generic,Multiple sclerosis,21-10-2015,5704,India,India,8370,Not assigned,258, $451.0 ," $1,16,358.0 ", $-   ,Oct
NE-2015-2050,Glatiramer,Copaxone,Generic,Multiple sclerosis,14-01-2015,5704,India,India,8370,Not assigned,471, $451.0 ," $2,12,421.0 ", $-   ,Jan
NE-2015-2051,Glatiramer,Copaxone,Generic,Multiple sclerosis,01-10-2015,5704,India,India,8370,Not assigned,283, $451.0 ," $1,27,633.0 ", $-   ,Oct
NE-2015-2052,Glatiramer,Copaxone,Generic,Multiple sclerosis,25-11-2015,5704,India,India,8370,Not assigned,196, $451.0 ," $88,396.0 ", $-   ,Nov
NE-2015-2053,Glatiramer,Copaxone,Generic,Multiple sclerosis,31-10-2015,5704,India,India,8370,Not assigned,78, $451.0 ," $35,178.0 ", $-   ,Oct
NE-2015-2054,Glatiramer,Copaxone,Generic,Multiple sclerosis,02-04-2015,5704,India,India,8370,Not assigned,30, $451.0 ," $13,530.0 ", $-   ,Apr
NE-2015-2055,Glatiramer,Copaxone,Generic,Multiple sclerosis,03-05-2015,5704,India,India,8370,Not assigned,194, $451.0 ," $87,494.0 ", $-   ,May
NE-2015-2056,Glatiramer,Copaxone,Generic,Multiple sclerosis,06-02-2015,5704,India,India,8370,Not assigned,26, $451.0 ," $11,726.0 ", $-   ,Feb
NE-2015-2057,Glatiramer,Copaxone,Generic,Multiple sclerosis,07-12-2015,5704,India,India,8370,Not assigned,353, $451.0 ," $1,59,203.0 ", $-   ,Dec
NE-2015-2058,Glatiramer,Copaxone,Generic,Multiple sclerosis,22-03-2015,5704,India,India,8370,Not assigned,390, $451.0 ," $1,75,890.0 ", $-   ,Mar
NE-2015-2059,Glatiramer,Copaxone,Generic,Multiple sclerosis,30-06-2015,5704,India,India,8370,Not assigned,296, $451.0 ," $1,33,496.0 ", $-   ,Jun
NE-2015-2060,Glatiramer,Copaxone,Generic,Multiple sclerosis,30-09-2015,5704,India,India,8370,Not assigned,225, $451.0 ," $1,01,475.0 ", $-   ,Sep
NE-2015-2061,Glatiramer,Copaxone,Generic,Multiple sclerosis,24-10-2015,5704,Kenya,Kenya,8370,Assigned,111, $451.0 ," $50,061.0 "," $2,923.0 ",Oct
NE-2015-2062,Glatiramer,Copaxone,Generic,Multiple sclerosis,22-11-2015,5704,Utd.Arab Emir.,Utd.Arab Emir.,8370,Not assigned,289, $451.0 ," $1,30,339.0 ", $-   ,Nov
NE-2015-2063,Glatiramer,Copaxone,Generic,Multiple sclerosis,16-07-2015,5704,Utd.Arab Emir.,Utd.Arab Emir.,8370,Not assigned,116, $451.0 ," $52,316.0 ", $-   ,Jul
NE-2015-2064,Glatiramer,Copaxone,Generic,Multiple sclerosis,08-05-2015,5704,Utd.Arab Emir.,Utd.Arab Emir.,8370,Not assigned,342, $451.0 ," $1,54,242.0 ", $-   ,May
NE-2015-2065,Glatiramer,Copaxone,Generic,Multiple sclerosis,14-02-2015,5704,Sudan,Utd.Arab Emir.,8370,Assigned,453, $451.0 ," $2,04,303.0 "," $4,379.0 ",Feb
NE-2015-2066,Glatiramer,Copaxone,Generic,Multiple sclerosis,03-12-2015,5704,Kenya,Kenya,8370,Assigned,373, $451.0 ," $1,68,223.0 "," $5,346.3 ",Dec
NE-2015-2067,Glatiramer,Copaxone,Generic,Multiple sclerosis,22-08-2015,5704,Nepal,Nepal,8370,Assigned,486, $451.0 ," $2,19,186.0 "," $15,552.0 ",Aug
NE-2015-2068,Glatiramer,Copaxone,Generic,Multiple sclerosis,16-05-2015,5704,Malaysia,Malaysia,8370,Not assigned,324, $451.0 ," $1,46,124.0 ", $-   ,May
NE-2015-2069,Glatiramer,Copaxone,Generic,Multiple sclerosis,28-04-2015,5704,Netherlands,Netherlands,8370,Assigned,337, $451.0 ," $1,51,987.0 "," $2,359.0 ",Apr
NE-2015-2070,Glatiramer,Copaxone,Generic,Multiple sclerosis,16-10-2015,5704,Netherlands,Netherlands,8370,Assigned,455, $451.0 ," $2,05,205.0 "," $1,516.7 ",Oct
NE-2015-2071,Glatiramer,Copaxone,Generic,Multiple sclerosis,28-01-2015,5704,Nepal,Nepal,8370,Assigned,138, $451.0 ," $62,238.0 "," $4,002.0 ",Jan
NE-2015-2072,Glatiramer,Copaxone,Generic,Multiple sclerosis,19-08-2015,5704,Malaysia,Malaysia,8370,Assigned,261, $451.0 ," $1,17,711.0 "," $5,742.0 ",Aug
NE-2015-2073,Glatiramer,Copaxone,Generic,Multiple sclerosis,16-04-2015,5704,Nigeria,Nigeria,8370,Not assigned,404, $451.0 ," $1,82,204.0 ", $-   ,Apr
NE-2015-2074,Glatiramer,Copaxone,Generic,Multiple sclerosis,18-10-2015,5704,Nigeria,Nigeria,8370,Not assigned,348, $451.0 ," $1,56,948.0 ", $-   ,Oct
NE-2015-2075,Glatiramer,Copaxone,Generic,Multiple sclerosis,21-04-2015,5704,Uganda,Netherlands,8370,Assigned,452, $451.0 ," $2,03,852.0 "," $4,520.0 ",Apr
NE-2015-2076,Glatiramer,Copaxone,Generic,Multiple sclerosis,08-08-2015,5704,Thailand,Thailand,8370,Assigned,99, $451.0 ," $44,649.0 "," $1,023.0 ",Aug
NE-2015-2077,Glatiramer,Copaxone,Generic,Multiple sclerosis,29-06-2015,5704,Thailand,Thailand,8370,Assigned,380, $451.0 ," $1,71,380.0 "," $7,093.3 ",Jun
NE-2015-2078,Glatiramer,Copaxone,Generic,Multiple sclerosis,04-12-2015,5704,Thailand,Thailand,8370,Assigned,28, $451.0 ," $12,628.0 ", $121.3 ,Dec
NE-2015-2079,Glatiramer,Copaxone,Generic,Multiple sclerosis,26-06-2015,5704,Netherlands,Netherlands,8370,Assigned,298, $451.0 ," $1,34,398.0 "," $2,185.3 ",Jun
NE-2015-2080,Glatiramer,Copaxone,Generic,Multiple sclerosis,30-03-2015,5704,Netherlands,Netherlands,8370,Assigned,333, $451.0 ," $1,50,183.0 "," $3,330.0 ",Mar
NE-2015-2081,Glatiramer,Copaxone,Generic,Multiple sclerosis,14-11-2015,5704,Netherlands,Netherlands,8370,Not assigned,393, $451.0 ," $1,77,243.0 ", $-   ,Nov
VA-2015-2082,Tiotropium bromide,Spiriva,Boehringer Ingelheim,Chronic obstructive pulmonary disease,14-07-2015,5938,Bangladesh,Bangladesh,8068,Assigned,491, $310.0 ," $1,52,210.0 "," $7,692.3 ",Jul
RA-2015-2083,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,17-07-2015,5819,India,India,8119,Not assigned,87, $364.0 ," $31,668.0 ", $-   ,Jul
RA-2015-2084,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,17-06-2015,5819,India,India,8119,Assigned,413, $364.0 ," $1,50,332.0 "," $7,434.0 ",Jun
RA-2015-2085,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,06-03-2015,5819,India,India,8119,Not assigned,119, $364.0 ," $43,316.0 ", $-   ,Mar
RA-2015-2086,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,31-03-2015,5819,India,India,8119,Not assigned,71, $364.0 ," $25,844.0 ", $-   ,Mar
DE-2015-2087,Infliximab,Remicade,"Centocor Ortho Biotech, Inc., Mitsubishi Tanabe Pharma",Crohn's disease; rheumatoid arthritis,26-08-2015,5754,India,India,7904,Assigned,53, $314.0 ," $16,642.0 "," $1,095.3 ",Aug
RA-2015-2088,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,23-04-2015,5819,Thailand,Thailand,8119,Not assigned,231, $364.0 ," $84,084.0 ", $-   ,Apr
RA-2015-2089,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,02-08-2015,5819,Thailand,Thailand,8119,Not assigned,98, $364.0 ," $35,672.0 ", $-   ,Aug
RA-2015-2090,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,16-05-2015,5819,Thailand,Thailand,8119,Assigned,238, $364.0 ," $86,632.0 "," $6,426.0 ",May
RA-2015-2091,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,07-05-2015,5819,Thailand,Thailand,8119,Assigned,270, $364.0 ," $98,280.0 "," $6,120.0 ",May
RA-2015-2092,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,22-07-2015,5819,Thailand,Thailand,8119,Not assigned,127, $364.0 ," $46,228.0 ", $-   ,Jul
RA-2015-2093,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,09-01-2015,5819,Thailand,Thailand,8119,Assigned,407, $364.0 ," $1,48,148.0 "," $6,105.0 ",Jan
RA-2015-2094,Rituximab,"Rituxan, MabThera","Biogen Idec, Chugai Pharmaceutical, Genentech/Roche",Non-Hodgkin’s lymphoma; rheumatoid arthritis,13-04-2015,5819,Hong Kong,China,8119,Not assigned,284, $364.0 ," $1,03,376.0 ", $-   ,Apr
LA-2015-2095,Emtricitabine/tenofovir/efavirenz,Atripla,"Gilead Sciences, Inc.",HIV infection,27-09-2015,5566,Romania,Netherlands,8128,Not assigned,113, $269.0 ," $30,397.0 ", $-   ,Sep
LA-2015-2096,Emtricitabine/tenofovir/efavirenz,Atripla,"Gilead Sciences, Inc.",HIV infection,15-09-2015,5566,Romania,Netherlands,8128,Not assigned,198, $269.0 ," $53,262.0 ", $-   ,Sep
AR-2015-2097,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,12-06-2015,5653,India,India,7933,Not assigned,58, $231.0 ," $13,398.0 ", $-   ,Jun
AR-2015-2098,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,06-03-2015,5653,India,India,7933,Not assigned,265, $231.0 ," $61,215.0 ", $-   ,Mar
AR-2015-2099,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,06-09-2015,5653,India,India,7933,Not assigned,29, $231.0 ," $6,699.0 ", $-   ,Sep
AR-2015-2100,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,21-02-2015,5653,India,India,7933,Not assigned,6, $231.0 ," $1,386.0 ", $-   ,Feb
CA-2015-2101,Pregabalin,Lyrica,Pfizer,Neuropathic pain,04-12-2015,5887,India,India,8095,Not assigned,122, $500.0 ," $61,000.0 ", $-   ,Dec
AR-2015-2102,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,06-09-2015,5653,India,India,7933,Not assigned,187, $231.0 ," $43,197.0 ", $-   ,Sep
AR-2015-2103,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,28-12-2015,5653,India,India,7933,Not assigned,431, $231.0 ," $99,561.0 ", $-   ,Dec
AR-2015-2104,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,03-12-2015,5653,India,India,7933,Not assigned,309, $231.0 ," $71,379.0 ", $-   ,Dec
AR-2015-2105,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,22-02-2015,5653,India,India,7933,Assigned,66, $231.0 ," $15,246.0 "," $1,320.0 ",Feb
AR-2015-2106,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,27-02-2015,5653,India,India,7933,Assigned,114, $231.0 ," $26,334.0 "," $3,610.0 ",Feb
AR-2015-2107,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,03-10-2015,5653,India,India,7933,Assigned,100, $231.0 ," $23,100.0 "," $2,166.7 ",Oct
AR-2015-2108,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,05-08-2015,5653,India,India,7933,Not assigned,197, $231.0 ," $45,507.0 ", $-   ,Aug
AR-2015-2109,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,17-02-2015,5653,Egypt,Egypt,7933,Not assigned,226, $231.0 ," $52,206.0 ", $-   ,Feb
AR-2015-2110,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,03-05-2015,5653,Vietnam,Netherlands,7933,Assigned,157, $231.0 ," $36,267.0 "," $2,878.3 ",May
AR-2015-2111,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,04-10-2015,5653,Vietnam,Netherlands,7933,Assigned,493, $231.0 ," $1,13,883.0 "," $4,930.0 ",Oct
AR-2015-2112,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,08-12-2015,5653,Vietnam,Netherlands,7933,Assigned,487, $231.0 ," $1,12,497.0 "," $12,824.3 ",Dec
AR-2015-2113,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,17-01-2015,5653,Vietnam,Netherlands,7933,Assigned,78, $231.0 ," $18,018.0 "," $1,430.0 ",Jan
AR-2015-2114,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,13-10-2015,5653,Vietnam,Netherlands,7933,Assigned,157, $231.0 ," $36,267.0 "," $1,831.7 ",Oct
AR-2015-2115,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,25-01-2015,5653,Singapore,Singapore,7933,Not assigned,30, $231.0 ," $6,930.0 ", $-   ,Jan
AR-2015-2116,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,18-04-2015,5653,Thailand,Thailand,7933,Not assigned,214, $231.0 ," $49,434.0 ", $-   ,Apr
AR-2015-2117,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,01-08-2015,5653,Thailand,Thailand,7933,Not assigned,278, $231.0 ," $64,218.0 ", $-   ,Aug
AR-2015-2118,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,25-03-2015,5653,Japan,Singapore,7933,Not assigned,494, $231.0 ," $1,14,114.0 ", $-   ,Mar
AR-2015-2119,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,10-07-2015,5653,Malaysia,Malaysia,7933,Not assigned,403, $231.0 ," $93,093.0 ", $-   ,Jul
AR-2015-2120,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,05-06-2015,5653,Vietnam,Japan,7933,Assigned,458, $231.0 ," $1,05,798.0 "," $7,633.3 ",Jun
AR-2015-2121,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,15-01-2015,5653,Vietnam,Japan,7933,Assigned,190, $231.0 ," $43,890.0 "," $2,090.0 ",Jan
AR-2015-2122,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,12-01-2015,5653,Thailand,Thailand,7933,Not assigned,25, $231.0 ," $5,775.0 ", $-   ,Jan
AR-2015-2123,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,30-05-2015,5653,Thailand,Thailand,7933,Not assigned,254, $231.0 ," $58,674.0 ", $-   ,May
AR-2015-2124,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,29-12-2015,5653,Thailand,Thailand,7933,Not assigned,369, $231.0 ," $85,239.0 ", $-   ,Dec
AR-2015-2125,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,19-04-2015,5653,Thailand,Thailand,7933,Not assigned,24, $231.0 ," $5,544.0 ", $-   ,Apr
AR-2015-2126,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,06-01-2015,5653,Malaysia,Malaysia,7933,Not assigned,480, $231.0 ," $1,10,880.0 ", $-   ,Jan
AR-2015-2127,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,26-01-2015,5653,Indonesia,Indonesia,7933,Assigned,26, $231.0 ," $6,006.0 ", $806.0 ,Jan
AR-2015-2128,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,13-08-2015,5653,Kenya,Kenya,7933,Not assigned,87, $231.0 ," $20,097.0 ", $-   ,Aug
AR-2015-2129,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,16-09-2015,5653,Oman,Oman,7933,Not assigned,478, $231.0 ," $1,10,418.0 ", $-   ,Sep
AR-2015-2130,Insulin glargine,Lantus Solostar,Sanofi-Aventis,Diabetes mellitus type 1 and 2,11-02-2015,5653,Oman,Oman,7933,Not assigned,471, $231.0 ," $1,08,801.0 ", $-   ,Feb
